name,FramePerSec,Frameid,timestamp,hands,fingers,ID,length,width,ArmDirX,ArmDirY,ArmDirZ,WX,WY,WZ,ElbPosX,ElbPosY,ElbPosZ,Metacarpal_BBX,Metacarpal_BBY,Metacarpal_BBZ,Metacarpal_BHX,Metacarpal_BHY,Metacarpal_BHZ,Metacarpal_BDirX,Metacarpal_BDirY,Metacarpal_BDirZ,Proximal_BBX,Proximal_BBY,Proximal_BBZ,Proximal_BHX,Proximal_BHY,Proximal_BHZ,Proximal_BDirX,Proximal_BDirY,Proximal_BDirZ,Intermediate_BBX,Intermediate_BBY,Intermediate_BBZ,Intermediate_BHX,Intermediate_BHY,Intermediate_BHZ,Intermediate_BDirX,Intermediate_BDirY,Intermediate_BDirZ,Distal_BBX,Distal_BBY,Distal_BBZ,Distal_BHX,Distal_BHY,Distal_BHZ,Distal_BDirX,Distal_BDirY,Distal_BDirZ
Thumb,110,25954013,337861916212,1,5,11300,52.116371,20.25,-0.43648,0.155127,-0.88624,13.7269,178.326,87.7738,131.577,136.442,327.058,-15.8718,170.495,89.6863,-15.8718,170.495,89.6863,0,0,0,-15.8718,170.495,89.6863,-47.7253,172.007,51.2827,0.638122,-0.0302837,0.76934,-47.7253,172.007,51.2827,-64.8699,170.036,21.8771,0.502839,0.0578038,0.862445,-64.8699,170.036,21.8771,-82.2657,172.625,6.43659,0.743297,-0.110626,0.659751
Thumb,110,25954014,337861925258,1,5,11300,52.116371,20.25,-0.437005,0.155135,-0.88598,13.6096,178.328,87.8228,131.601,136.441,327.037,-15.9852,170.485,89.7458,-15.9852,170.485,89.7458,0,0,0,-15.9852,170.485,89.7458,-47.8593,171.983,51.3587,0.638533,-0.0300278,0.769008,-47.8593,171.983,51.3587,-64.9918,169.988,21.9478,0.502486,0.0585158,0.862603,-64.9918,169.988,21.9478,-82.412,172.584,6.53583,0.744337,-0.110914,0.658529
Thumb,110,25954015,337861934294,1,5,11300,52.116371,20.25,-0.437485,0.155327,-0.885709,13.5168,178.341,87.8674,131.638,136.403,327.009,-16.0738,170.486,89.8056,-16.0738,170.486,89.8056,0,0,0,-16.0738,170.486,89.8056,-47.9651,171.956,51.4317,0.638878,-0.0294421,0.768744,-47.9651,171.956,51.4317,-65.1016,169.937,22.0248,0.502603,0.0592252,0.862486,-65.1016,169.937,22.0248,-82.5322,172.521,6.62261,0.74478,-0.110427,0.65811
Thumb,110,25954016,337861943333,1,5,11300,52.116371,20.25,-0.437743,0.155935,-0.885475,13.4261,178.355,87.9099,131.617,136.253,326.988,-16.1605,170.489,89.8621,-16.1605,170.489,89.8621,0,0,0,-16.1605,170.489,89.8621,-48.0674,171.93,51.5001,0.639192,-0.0288708,0.768505,-48.0674,171.93,51.5001,-65.2043,169.885,22.0951,0.502613,0.0599649,0.862429,-65.2043,169.885,22.0951,-82.6457,172.46,6.70358,0.745246,-0.109994,0.657655
Thumb,110,25954017,337861952357,1,5,11300,52.116371,20.25,-0.440093,0.130693,-0.88839,12.9976,177.319,87.9011,131.823,142.032,327.766,-16.6081,169.493,89.7207,-16.6081,169.493,89.7207,0,0,0,-16.6081,169.493,89.7207,-48.5154,171.545,51.3869,0.639199,-0.0411154,0.767942,-48.5154,171.545,51.3869,-65.6255,169.928,21.9397,0.501827,0.0474301,0.863666,-65.6255,169.928,21.9397,-83.0956,172.788,6.63143,0.746471,-0.122209,0.6541
Thumb,110,25954018,337861961432,1,5,11300,52.116371,20.25,-0.439201,0.131879,-0.888656,12.866,177.288,87.8828,131.45,141.681,327.82,-16.734,169.441,89.7064,-16.734,169.441,89.7064,0,0,0,-16.734,169.441,89.7064,-48.6688,171.489,51.3953,0.639751,-0.0410237,0.767486,-48.6688,171.489,51.3953,-65.7803,169.861,21.9495,0.501868,0.0477375,0.863626,-65.7803,169.861,21.9495,-83.2876,172.738,6.68673,0.748057,-0.122912,0.652153
Thumb,110,25954019,337861970449,1,5,11300,52.116371,20.25,-0.438662,0.132803,-0.888785,12.7795,177.271,87.8733,131.218,141.414,327.845,-16.8163,169.41,89.7006,-16.8163,169.41,89.7006,0,0,0,-16.8163,169.41,89.7006,-48.7664,171.442,51.4014,0.640056,-0.0407263,0.767249,-48.7664,171.442,51.4014,-65.8732,169.798,21.9538,0.501732,0.048228,0.863677,-65.8732,169.798,21.9538,-83.4026,172.679,6.71735,0.749003,-0.123097,0.651031
Thumb,110,25954020,337861979516,1,5,11300,52.116371,20.25,-0.438603,0.134403,-0.888574,12.7075,177.254,87.8717,131.13,140.965,327.787,-16.8849,169.38,89.7023,-16.8849,169.38,89.7023,0,0,0,-16.8849,169.38,89.7023,-48.8537,171.413,51.4188,0.640432,-0.0407339,0.766934,-48.8537,171.413,51.4188,-65.9561,169.76,21.9691,0.501601,0.0484786,0.863739,-65.9561,169.76,21.9691,-83.5052,172.65,6.75709,0.749849,-0.123468,0.649986
Thumb,110,25954021,337861988526,1,5,11300,52.116371,20.25,-0.438714,0.136004,-0.888275,12.6094,177.242,87.881,131.062,140.521,327.715,-16.9781,169.352,89.7177,-16.9781,169.352,89.7177,0,0,0,-16.9781,169.352,89.7177,-48.9594,171.365,51.4435,0.640681,-0.0403271,0.766747,-48.9594,171.365,51.4435,-66.0626,169.696,21.9952,0.501625,0.0489414,0.8637,-66.0626,169.696,21.9952,-83.6256,172.581,6.79829,0.750439,-0.123286,0.649339
Thumb,110,25954022,337861997568,1,5,11300,52.116371,20.25,-0.438895,0.137206,-0.888001,12.5245,177.232,87.8943,131.026,140.186,327.655,-17.0588,169.327,89.737,-17.0588,169.327,89.737,0,0,0,-17.0588,169.327,89.737,-49.0488,171.316,51.4688,0.640855,-0.0398527,0.766627,-49.0488,171.316,51.4688,-66.1544,169.632,22.0228,0.501696,0.0494073,0.863632,-66.1544,169.632,22.0228,-83.7339,172.515,6.84467,0.751147,-0.123203,0.648537
Thumb,110,25954023,337862006599,1,5,11300,52.116371,20.25,-0.439159,0.138122,-0.887728,12.4539,177.222,87.9086,131.027,139.929,327.595,-17.1259,169.305,89.757,-17.1259,169.305,89.757,0,0,0,-17.1259,169.305,89.757,-49.1252,171.275,51.4955,0.641041,-0.0394602,0.766492,-49.1252,171.275,51.4955,-66.2324,169.576,22.0513,0.501744,0.0498324,0.863579,-66.2324,169.576,22.0513,-83.83,172.461,6.8944,0.751918,-0.123265,0.647631
Thumb,110,25954024,337862015654,1,5,11300,52.116371,20.25,-0.439407,0.138943,-0.887478,12.3859,177.206,87.9255,131.026,139.691,327.544,-17.1906,169.278,89.7796,-17.1906,169.278,89.7796,0,0,0,-17.1906,169.278,89.7796,-49.1994,171.23,51.5252,0.641231,-0.039105,0.76635,-49.1994,171.23,51.5252,-66.3082,169.517,22.0826,0.501792,0.0502231,0.863529,-66.3082,169.517,22.0826,-83.9169,172.399,6.93795,0.752391,-0.123113,0.647109
Thumb,110,25954025,337862024671,1,5,11300,52.116371,20.25,-0.439842,0.139417,-0.887188,12.335,177.201,87.9401,131.092,139.559,327.481,-17.2386,169.264,89.8016,-17.2386,169.264,89.8016,0,0,0,-17.2386,169.264,89.8016,-49.2584,171.199,51.5556,0.641454,-0.0387687,0.766182,-49.2584,171.199,51.5556,-66.3711,169.474,22.1161,0.501904,0.0506004,0.863442,-66.3711,169.474,22.1161,-83.9878,172.35,6.97955,0.752732,-0.12287,0.64676
Thumb,110,25954026,337862033752,1,5,11300,52.116371,20.25,-0.440438,0.13963,-0.886858,12.2924,177.202,87.9545,131.211,139.502,327.406,-17.2785,169.257,89.8235,-17.2785,169.257,89.8235,0,0,0,-17.2785,169.257,89.8235,-49.3085,171.172,51.5851,0.641658,-0.0383756,0.76603,-49.3085,171.172,51.5851,-66.4225,169.431,22.1472,0.501941,0.0510743,0.863393,-66.4225,169.431,22.1472,-84.0447,172.298,7.01553,0.752969,-0.122505,0.646553
Thumb,110,25954027,337862042760,1,5,11300,52.116371,20.25,-0.440872,0.139823,-0.886612,12.2561,177.202,87.9688,131.292,139.45,327.354,-17.3124,169.25,89.8453,-17.3124,169.25,89.8453,0,0,0,-17.3124,169.25,89.8453,-49.3549,171.149,51.6166,0.641908,-0.0380519,0.765837,-49.3549,171.149,51.6166,-66.4693,169.392,22.1799,0.501954,0.0515308,0.863358,-66.4693,169.392,22.1799,-84.1001,172.254,7.05731,0.753337,-0.122293,0.646164
Thumb,110,25954028,337862051810,1,5,11300,52.116371,20.25,-0.441157,0.140094,-0.886428,12.2215,177.199,87.9838,131.334,139.374,327.319,-17.3445,169.239,89.8675,-17.3445,169.239,89.8675,0,0,0,-17.3445,169.239,89.8675,-49.3991,171.123,51.6482,0.642152,-0.0377413,0.765648,-49.3991,171.123,51.6482,-66.5131,169.35,22.2122,0.501941,0.0519824,0.863339,-66.5131,169.35,22.2122,-84.1516,172.207,7.09749,0.753664,-0.12206,0.645827
Thumb,110,25954029,337862060852,1,5,11300,52.116371,20.25,-0.441339,0.140407,-0.886288,12.1902,177.201,87.9979,131.352,139.291,327.296,-17.3733,169.233,89.8888,-17.3733,169.233,89.8888,0,0,0,-17.3733,169.233,89.8888,-49.4391,171.096,51.6777,0.642374,-0.0373177,0.765482,-49.4391,171.096,51.6777,-66.5499,169.303,22.2411,0.50185,0.0525811,0.863355,-66.5499,169.303,22.2411,-84.1996,172.155,7.1387,0.754143,-0.121862,0.645304
Thumb,110,25954030,337862069901,1,5,11300,52.116371,20.25,-0.441443,0.1406,-0.886205,12.1637,177.205,88.0104,131.353,139.243,327.286,-17.3978,169.232,89.9081,-17.3978,169.232,89.9081,0,0,0,-17.3978,169.232,89.9081,-49.4771,171.074,51.7075,0.642647,-0.0369019,0.765273,-49.4771,171.074,51.7075,-66.5849,169.259,22.2704,0.501758,0.0532171,0.863369,-66.5849,169.259,22.2704,-84.2435,172.104,7.17709,0.754526,-0.121567,0.644912
Thumb,110,25954031,337862078952,1,5,11300,52.116371,20.25,-0.44172,0.139039,-0.886314,12.1054,177.191,88.0194,131.37,139.65,327.324,-17.4558,169.218,89.9238,-17.4558,169.218,89.9238,0,0,0,-17.4558,169.218,89.9238,-49.5466,171.056,51.7326,0.642876,-0.0368164,0.765085,-49.5466,171.056,51.7326,-66.6537,169.232,22.2957,0.501739,0.0534937,0.863364,-66.6537,169.232,22.2957,-84.3177,172.076,7.20863,0.754756,-0.121541,0.644648
Thumb,110,25954032,337862087960,1,5,11300,52.116371,20.25,-0.441737,0.13811,-0.88645,12.0781,177.176,88.0317,131.347,139.886,327.373,-17.4824,169.202,89.9439,-17.4824,169.202,89.9439,0,0,0,-17.4824,169.202,89.9439,-49.5933,171.024,51.7688,0.643277,-0.0365082,0.764762,-49.5933,171.024,51.7688,-66.6832,169.17,22.3239,0.501236,0.0543905,0.863599,-66.6832,169.17,22.3239,-84.3574,172.01,7.24783,0.75519,-0.121343,0.644177
Thumb,110,25954033,337862097008,1,5,11300,52.116371,20.25,-0.441689,0.137514,-0.886567,12.0637,177.169,88.04,131.32,140.041,327.413,-17.4962,169.195,89.9599,-17.4962,169.195,89.9599,0,0,0,-17.4962,169.195,89.9599,-49.6229,171,51.7973,0.643595,-0.0361555,0.764512,-49.6229,171,51.7973,-66.6973,169.116,22.3452,0.500782,0.0552489,0.863809,-66.6973,169.116,22.3452,-84.3845,171.954,7.28416,0.755748,-0.121267,0.643537
Thumb,110,25954034,337862106027,1,5,11300,52.116371,20.25,-0.441422,0.1366,-0.886841,12.0434,177.144,88.06,131.227,140.262,327.507,-17.5169,169.173,89.9866,-17.5169,169.173,89.9866,0,0,0,-17.5169,169.173,89.9866,-49.6623,170.978,51.8398,0.643969,-0.0361726,0.764196,-49.6623,170.978,51.8398,-66.7308,169.081,22.3851,0.500607,0.0556387,0.863885,-66.7308,169.081,22.3851,-84.4285,171.924,7.33716,0.756197,-0.12145,0.642975
Thumb,110,25954035,337862115071,1,5,11300,52.116371,20.25,-0.441182,0.13612,-0.887034,12.0327,177.119,88.076,131.152,140.366,327.575,-17.5275,169.149,90.0105,-17.5275,169.149,90.0105,0,0,0,-17.5275,169.149,90.0105,-49.6919,170.935,51.8787,0.644349,-0.0357679,0.763895,-49.6919,170.935,51.8787,-66.7312,168.997,22.4098,0.49975,0.0568367,0.864303,-66.7312,168.997,22.4098,-84.436,171.83,7.36853,0.756499,-0.121073,0.64269
Thumb,110,25954036,337862124135,1,5,11300,52.116371,20.25,-0.440971,0.135698,-0.887204,12.0232,177.096,88.0902,131.085,140.458,327.635,-17.5369,169.128,90.0316,-17.5369,169.128,90.0316,0,0,0,-17.5369,169.128,90.0316,-49.716,170.876,51.9104,0.644644,-0.0350049,0.763681,-49.716,170.876,51.9104,-66.7078,168.877,22.4183,0.49836,0.0586371,0.864985,-66.7078,168.877,22.4183,-84.4215,171.696,7.38465,0.756876,-0.120455,0.642363
Thumb,101,25954037,337862151248,1,5,11300,52.116371,20.25,-0.440644,0.135863,-0.887341,12.0231,177.064,88.111,130.997,140.381,327.693,-17.5378,169.101,90.0607,-17.5378,169.101,90.0607,0,0,0,-17.5378,169.101,90.0607,-49.7377,170.786,51.9544,0.64506,-0.0337651,0.763385,-49.7377,170.786,51.9544,-66.671,168.699,22.4346,0.496642,0.0612225,0.865794,-66.671,168.699,22.4346,-84.4127,171.507,7.43222,0.758075,-0.120013,0.64103
Thumb,101,25954038,337862160299,1,5,11300,52.116371,20.25,-0.440552,0.136026,-0.887362,12.025,177.055,88.1172,130.974,140.328,327.705,-17.5361,169.093,90.0698,-17.5361,169.093,90.0698,0,0,0,-17.5361,169.093,90.0698,-49.7437,170.758,51.969,0.645214,-0.0333475,0.763274,-49.7437,170.758,51.969,-66.6562,168.64,22.4395,0.496034,0.0621198,0.866078,-66.6562,168.64,22.4395,-84.4058,171.444,7.44548,0.758411,-0.119801,0.640671
Thumb,102,25954039,337862169320,1,5,11300,52.116371,20.25,-0.44034,0.136951,-0.887325,12.0387,177.022,88.1344,130.93,140.045,327.712,-17.5233,169.065,90.0936,-17.5233,169.065,90.0936,0,0,0,-17.5233,169.065,90.0936,-49.7413,170.688,51.9999,0.645425,-0.0325026,0.763132,-49.7413,170.688,51.9999,-66.6161,168.512,22.453,0.494924,0.0638047,0.86659,-66.6161,168.512,22.453,-84.3768,171.304,7.4699,0.758888,-0.119276,0.640204
Thumb,102,25954040,337862178328,1,5,11300,52.116371,20.25,-0.440123,0.138252,-0.88723,12.0567,176.996,88.1499,130.89,139.668,327.702,-17.5063,169.044,90.1162,-17.5063,169.044,90.1162,0,0,0,-17.5063,169.044,90.1162,-49.7388,170.627,52.0331,0.645715,-0.0317164,0.762919,-49.7388,170.627,52.0331,-66.5613,168.386,22.4614,0.493392,0.065747,0.867318,-66.5613,168.386,22.4614,-84.3349,171.167,7.49162,0.759439,-0.118829,0.639634
Thumb,102,25954041,337862187370,1,5,11300,52.116371,20.25,-0.439809,0.14024,-0.887074,12.0806,176.976,88.1639,130.829,139.111,327.674,-17.4835,169.031,90.1377,-17.4835,169.031,90.1377,0,0,0,-17.4835,169.031,90.1377,-49.7291,170.577,52.0641,0.645975,-0.0309708,0.76273,-49.7291,170.577,52.0641,-66.5139,168.279,22.4752,0.492289,0.0673944,0.867819,-66.5139,168.279,22.4752,-84.3051,171.056,7.52554,0.76019,-0.118634,0.638778
Thumb,103,25954042,337862196424,1,5,11300,52.116371,20.25,-0.439551,0.1422,-0.88689,12.104,176.961,88.1756,130.783,138.567,327.636,-17.4611,169.021,90.1566,-17.4611,169.021,90.1566,0,0,0,-17.4611,169.021,90.1566,-49.7164,170.537,52.0899,0.646169,-0.0303631,0.76259,-49.7164,170.537,52.0899,-66.4754,168.196,22.4898,0.491531,0.0686586,0.86815,-66.4754,168.196,22.4898,-84.2832,170.971,7.55977,0.760901,-0.118589,0.637939
Thumb,103,25954043,337862205463,1,5,11300,52.116371,20.25,-0.440026,0.141505,-0.886766,12.113,176.872,88.1567,130.92,138.666,327.583,-17.4574,168.952,90.136,-17.4574,168.952,90.136,0,0,0,-17.4574,168.952,90.136,-49.715,170.475,52.0716,0.646216,-0.0305187,0.762544,-49.715,170.475,52.0716,-66.4391,168.114,22.4534,0.490508,0.0692534,0.86868,-66.4391,168.114,22.4534,-84.249,170.896,7.52705,0.760986,-0.118895,0.637781
Thumb,103,25954044,337862214526,1,5,11300,52.116371,20.25,-0.440203,0.14175,-0.886639,12.1443,176.769,88.1452,130.999,138.497,327.538,-17.4299,168.864,90.1272,-17.4299,168.864,90.1272,0,0,0,-17.4299,168.864,90.1272,-49.6919,170.382,52.0663,0.646304,-0.0304157,0.762474,-49.6919,170.382,52.0663,-66.3903,167.997,22.4356,0.489753,0.0699712,0.869049,-66.3903,167.997,22.4356,-84.2072,170.784,7.5186,0.76129,-0.119101,0.637379
Thumb,104,25954045,337862223542,1,5,11300,52.116371,20.25,-0.440324,0.141896,-0.886555,12.1752,176.678,88.1374,131.063,138.366,327.507,-17.4022,168.786,90.1228,-17.4022,168.786,90.1228,0,0,0,-17.4022,168.786,90.1228,-49.668,170.299,52.065,0.646381,-0.0303194,0.762412,-49.668,170.299,52.065,-66.3455,167.893,22.4242,0.489139,0.0705817,0.869345,-66.3455,167.893,22.4242,-84.1753,170.69,7.52432,0.761837,-0.119519,0.636647
Thumb,104,25954046,337862232570,1,5,11300,52.116371,20.25,-0.440008,0.140128,-0.886993,12.1519,176.577,88.1595,130.954,138.742,327.648,-17.4314,168.705,90.1392,-17.4314,168.705,90.1392,0,0,0,-17.4314,168.705,90.1392,-49.6922,170.237,52.078,0.646281,-0.0306942,0.762482,-49.6922,170.237,52.078,-66.3576,167.833,22.4301,0.488784,0.0705253,0.869549,-66.3576,167.833,22.4301,-84.1864,170.643,7.53174,0.761798,-0.120094,0.636586
Thumb,104,25954047,337862241600,1,5,11300,52.116371,20.25,-0.439634,0.139652,-0.887254,12.198,176.469,88.1698,130.899,138.763,327.728,-17.3893,168.613,90.1544,-17.3893,168.613,90.1544,0,0,0,-17.3893,168.613,90.1544,-49.6533,170.143,52.0958,0.646346,-0.0306551,0.762429,-49.6533,170.143,52.0958,-66.3029,167.722,22.4405,0.488321,0.0710144,0.86977,-66.3029,167.722,22.4405,-84.1402,170.541,7.55389,0.762161,-0.120453,0.636083
Thumb,104,25954048,337862250685,1,5,11300,52.116371,20.25,-0.439378,0.139763,-0.887363,12.2407,176.394,88.174,130.873,138.658,327.762,-17.3491,168.549,90.1645,-17.3491,168.549,90.1645,0,0,0,-17.3491,168.549,90.1645,-49.6095,170.067,52.1022,0.646272,-0.0304032,0.762502,-49.6095,170.067,52.1022,-66.2543,167.632,22.4453,0.48818,0.0714074,0.869817,-66.2543,167.632,22.4453,-84.1039,170.46,7.57504,0.762686,-0.120821,0.635384
Thumb,105,25954049,337862259699,1,5,11300,52.116371,20.25,-0.439164,0.140418,-0.887366,12.2911,176.322,88.1756,130.865,138.409,327.764,-17.3014,168.488,90.1698,-17.3014,168.488,90.1698,0,0,0,-17.3014,168.488,90.1698,-49.5526,169.985,52.099,0.646087,-0.0299832,0.762674,-49.5526,169.985,52.099,-66.1831,167.528,22.4358,0.487761,0.0720541,0.869999,-66.1831,167.528,22.4358,-84.0442,170.362,7.58061,0.763181,-0.121075,0.634741
Thumb,105,25954050,337862268748,1,5,11300,52.116371,20.25,-0.439023,0.141022,-0.88734,12.3317,176.265,88.1775,130.868,138.189,327.759,-17.2628,168.439,90.175,-17.2628,168.439,90.175,0,0,0,-17.2628,168.439,90.175,-49.5058,169.917,52.0966,0.645926,-0.0296109,0.762826,-49.5058,169.917,52.0966,-66.1249,167.442,22.4286,0.487426,0.0726023,0.870141,-66.1249,167.442,22.4286,-83.9932,170.278,7.58242,0.763485,-0.121179,0.634355
Thumb,105,25954051,337862277776,1,5,11300,52.116371,20.25,-0.438938,0.141783,-0.88726,12.3681,176.214,88.1788,130.881,137.933,327.739,-17.2279,168.395,90.1788,-17.2279,168.395,90.1788,0,0,0,-17.2279,168.395,90.1788,-49.4652,169.853,52.0947,0.64581,-0.0292052,0.762939,-49.4652,169.853,52.0947,-66.0735,167.358,22.4223,0.48711,0.0731867,0.870268,-66.0735,167.358,22.4223,-83.9478,170.194,7.58328,0.763741,-0.121162,0.63405
Thumb,105,25954052,337862286788,1,5,11300,52.116371,20.25,-0.439064,0.14302,-0.887,12.399,176.155,88.1862,130.946,137.54,327.676,-17.1988,168.343,90.1848,-17.1988,168.343,90.1848,0,0,0,-17.1988,168.343,90.1848,-49.4209,169.778,52.0869,0.645505,-0.0287501,0.763215,-49.4209,169.778,52.0869,-66.0039,167.257,22.4026,0.48637,0.0739368,0.870619,-66.0039,167.257,22.4026,-83.8825,170.093,7.5687,0.763923,-0.121161,0.633831
Thumb,106,25954053,337862295853,1,5,11300,52.116371,20.25,-0.438739,0.144616,-0.886901,12.4438,176.1,88.1964,130.903,137.053,327.66,-17.1561,168.295,90.1939,-17.1561,168.295,90.1939,0,0,0,-17.1561,168.295,90.1939,-49.3573,169.7,52.0773,0.645086,-0.0281537,0.763591,-49.3573,169.7,52.0773,-65.9096,167.148,22.3785,0.485469,0.0748569,0.871043,-65.9096,167.148,22.3785,-83.7907,169.981,7.54717,0.764031,-0.121053,0.633722
Thumb,106,25954054,337862304914,1,5,11300,52.116371,20.25,-0.438319,0.146128,-0.886861,12.4891,176.047,88.2069,130.835,136.592,327.659,-17.1126,168.249,90.2044,-17.1126,168.249,90.2044,0,0,0,-17.1126,168.249,90.2044,-49.3006,169.641,52.0762,0.644822,-0.0278899,0.763824,-49.3006,169.641,52.0762,-65.8426,167.077,22.3727,0.485168,0.0751988,0.871182,-65.8426,167.077,22.3727,-83.727,169.913,7.54595,0.764171,-0.121189,0.633526
Thumb,106,25954055,337862313930,1,5,11300,52.116371,20.25,-0.437955,0.147484,-0.886817,12.5278,176.004,88.2167,130.776,136.183,327.657,-17.0754,168.211,90.214,-17.0754,168.211,90.214,0,0,0,-17.0754,168.211,90.214,-49.2506,169.591,52.0746,0.644567,-0.0276362,0.764048,-49.2506,169.591,52.0746,-65.7816,167.015,22.3659,0.484841,0.0755408,0.871334,-65.7816,167.015,22.3659,-83.6672,169.853,7.54089,0.764225,-0.121241,0.633451
Thumb,106,25954056,337862322971,1,5,11300,52.116371,20.25,-0.437613,0.148701,-0.886782,12.5629,175.969,88.2246,130.718,135.82,327.656,-17.0415,168.182,90.2222,-17.0415,168.182,90.2222,0,0,0,-17.0415,168.182,90.2222,-49.2044,169.548,52.0718,0.64432,-0.027377,0.764266,-49.2044,169.548,52.0718,-65.7253,166.962,22.3586,0.484545,0.0758692,0.87147,-65.7253,166.962,22.3586,-83.6139,169.801,7.53754,0.764352,-0.121341,0.633279
Thumb,106,25954057,337862331996,1,5,11300,52.116371,20.25,-0.437246,0.149854,-0.886769,12.5955,175.936,88.2328,130.652,135.475,327.661,-17.01,168.153,90.2299,-17.01,168.153,90.2299,0,0,0,-17.01,168.153,90.2299,-49.1628,169.51,52.0707,0.644117,-0.0271865,0.764444,-49.1628,169.51,52.0707,-65.6769,166.915,22.3544,0.484349,0.0760966,0.871559,-65.6769,166.915,22.3544,-83.5671,169.757,7.53566,0.764421,-0.121423,0.63318
Thumb,106,25954058,337862341027,1,5,11300,52.116371,20.25,-0.436917,0.151147,-0.886712,12.6242,175.908,88.2395,130.592,135.098,327.652,-16.9822,168.128,90.2362,-16.9822,168.128,90.2362,0,0,0,-16.9822,168.128,90.2362,-49.119,169.469,52.063,0.643796,-0.0268689,0.764725,-49.119,169.469,52.063,-65.622,166.863,22.3414,0.484021,0.0764363,0.871712,-65.622,166.863,22.3414,-83.5126,169.704,7.52322,0.764441,-0.121409,0.633159
Thumb,107,25954059,337862350089,1,5,11300,52.116371,20.25,-0.436581,0.152507,-0.886644,12.6544,175.898,88.242,130.531,134.721,327.636,-16.9527,168.121,90.2401,-16.9527,168.121,90.2401,0,0,0,-16.9527,168.121,90.2401,-49.0704,169.44,52.05,0.643414,-0.0264272,0.765062,-49.0704,169.44,52.05,-65.562,166.819,22.3234,0.483688,0.0768641,0.871859,-65.562,166.819,22.3234,-83.4561,169.661,7.50957,0.76459,-0.121437,0.632973
Thumb,107,25954060,337862359108,1,5,11300,52.116371,20.25,-0.436193,0.15302,-0.886747,12.6568,175.899,88.2454,130.429,134.584,327.667,-16.9515,168.126,90.2427,-16.9515,168.126,90.2427,0,0,0,-16.9515,168.126,90.2427,-49.0606,169.44,52.0452,0.643243,-0.0263276,0.765209,-49.0606,169.44,52.0452,-65.5514,166.818,22.3184,0.483665,0.0769196,0.871867,-65.5514,166.818,22.3184,-83.4478,169.664,7.50797,0.764683,-0.121606,0.632828
Thumb,107,25954061,337862368164,1,5,11300,52.116371,20.25,-0.435938,0.153586,-0.886775,12.6686,175.901,88.244,130.372,134.433,327.673,-16.941,168.133,90.2404,-16.941,168.133,90.2404,0,0,0,-16.941,168.133,90.2404,-49.0408,169.435,52.0347,0.643055,-0.0260891,0.765375,-49.0408,169.435,52.0347,-65.5269,166.803,22.3061,0.483526,0.0771841,0.87192,-65.5269,166.803,22.3061,-83.4219,169.648,7.4937,0.764626,-0.121533,0.632911
Thumb,107,25954062,337862377171,1,5,11300,52.116371,20.25,-0.435701,0.154171,-0.88679,12.6825,175.904,88.241,130.322,134.278,327.674,-16.9285,168.141,90.2371,-16.9285,168.141,90.2371,0,0,0,-16.9285,168.141,90.2371,-49.0166,169.433,52.0212,0.64282,-0.0258856,0.765579,-49.0166,169.433,52.0212,-65.4959,166.793,22.2895,0.483327,0.0774195,0.87201,-65.4959,166.793,22.2895,-83.3861,169.635,7.47068,0.764421,-0.121401,0.633184
Thumb,107,25954063,337862386223,1,5,11300,52.116371,20.25,-0.435735,0.154517,-0.886713,12.7062,175.905,88.237,130.355,134.186,327.649,-16.9061,168.147,90.2337,-16.9061,168.147,90.2337,0,0,0,-16.9061,168.147,90.2337,-48.9868,169.43,52.0113,0.642674,-0.0257104,0.765709,-48.9868,169.43,52.0113,-65.4619,166.783,22.278,0.483205,0.0776441,0.872058,-65.4619,166.783,22.278,-83.3497,169.622,7.45592,0.764317,-0.121325,0.633324
Thumb,107,25954064,337862395274,1,5,11300,52.116371,20.25,-0.435651,0.15492,-0.886684,12.721,175.906,88.2335,130.347,134.078,327.638,-16.8919,168.151,90.231,-16.8919,168.151,90.231,0,0,0,-16.8919,168.151,90.231,-48.9632,169.427,52.0005,0.642484,-0.0255646,0.765872,-48.9632,169.427,52.0005,-65.4343,166.775,22.2653,0.483085,0.0777865,0.872111,-65.4343,166.775,22.2653,-83.3111,169.606,7.42845,0.76385,-0.120964,0.633957
Thumb,107,25954065,337862404299,1,5,11300,52.116371,20.25,-0.435458,0.155385,-0.886697,12.734,175.906,88.2304,130.308,133.952,327.639,-16.8794,168.153,90.2287,-16.8794,168.153,90.2287,0,0,0,-16.8794,168.153,90.2287,-48.9417,169.423,51.9905,0.642305,-0.0254426,0.766027,-48.9417,169.423,51.9905,-65.4027,166.763,22.2504,0.48279,0.0780089,0.872255,-65.4027,166.763,22.2504,-83.2557,169.575,7.38116,0.762831,-0.120129,0.635341
Thumb,108,25954066,337862413351,1,5,11300,52.116371,20.25,-0.435204,0.155883,-0.886735,12.7451,175.906,88.2277,130.25,133.817,327.646,-16.8686,168.154,90.2267,-16.8686,168.154,90.2267,0,0,0,-16.8686,168.154,90.2267,-48.9231,169.422,51.9818,0.642149,-0.025398,0.766159,-48.9231,169.422,51.9818,-65.3741,166.757,22.2367,0.482496,0.078166,0.872404,-65.3741,166.757,22.2367,-83.2099,169.556,7.34447,0.762096,-0.119598,0.636322
